type,lat,lon,start_year,life_years,total_mass_ton,area_m2,volume_m3,annual_msw_ton,annual_ch4_tonnes,annual_co2e_tonnes,center_x_px,center_y_px,image_name,radius
Unsanitary,45.090889,20.979096,2000,25,37500.0,37500.0,93750.0,1500.0,1.14,28.45,76.05,510.69,tile_block_242_326.jpg,122.15
Unsanitary,43.7460333,19.7044344,1981,44,0.0,0.0,0.0,0.0,0.0,0.0,319.73,84.5,tile_block_533_125.jpg,0.0
Unsanitary,43.7105736,19.6739422,2002,23,0.0,0.0,0.0,0.0,0.0,0.0,361.6,399.94,tile_block_540_120.jpg,0.0
Unsanitary,44.4646783,21.679741,2002,23,45540.0,45540.0,113850.0,1980.0,1.42,35.38,495.52,215.58,tile_block_378_434.jpg,134.61
Unsanitary,44.4770813,20.0894164,1965,60,516300.0,516300.0,1290750.0,8605.0,10.63,265.68,471.24,195.37,tile_block_375_187.jpg,453.24
Unsanitary,43.2884718,21.8854718,1968,57,5221599.0,5221599.0,13053997.5,91607.0,110.76,2768.95,339.97,135.47,tile_block_633_469.jpg,1441.39
Unsanitary,44.45318,19.422962,1994,31,9000000.0,9000000.0,22500000.0,290322.58,254.31,6357.85,153.41,507.99,tile_block_378_84.jpg,1892.35
Unsanitary,45.9406629,20.1653909,1996,29,105850.0,105850.0,264625.0,3650.0,3.06,76.57,2.31,484.61,tile_block_57_203.jpg,205.22
Unsanitary,45.165838,20.55476,1992,33,92400.0,92400.0,231000.0,2800.0,2.55,63.75,10.66,280.42,tile_block_226_261.jpg,191.74
Unsanitary,45.181193,20.111967,2000,25,11250.0,11250.0,28125.0,450.0,0.34,8.53,47.38,335.49,tile_block_222_193.jpg,66.9
Unsanitary,44.05,22.06,1990,35,561295.0,561295.0,1403237.5,16037.0,15.13,378.33,106.32,385.59,tile_block_467_495.jpg,472.58
Unsanitary,44.7743084,19.4726886,1990,35,140160.0,140160.0,350400.0,4004.57,3.78,94.47,169.73,240.01,tile_block_309_93.jpg,236.15
Unsanitary,44.833814,19.4535269,1990,35,160800.0,160800.0,402000.0,4594.29,4.34,108.39,315.33,257.25,tile_block_296_90.jpg,252.94
Unsanitary,43.73,20.71,1971,54,1898000.0,1898000.0,4745000.0,35148.15,41.51,1037.86,381.33,79.89,tile_block_538_283.jpg,869.02
Unsanitary,45.4239165,19.8547558,1965,60,401500.0,401500.0,1003750.0,6691.67,8.26,206.61,190.39,252.23,tile_block_169_154.jpg,399.69
Unsanitary,45.22377,20.0215,1989,36,97776.0,97776.0,244440.0,2716.0,2.61,65.14,165.03,131.43,tile_block_213_179.jpg,197.24
Unsanitary,45.29047,20.02215,1988,37,58238.0,58238.0,145595.0,1574.0,1.53,38.36,305.89,402.2,tile_block_198_179.jpg,152.22
Unsanitary,45.18149,20.04076,1990,35,30625.0,30625.0,76562.5,875.0,0.83,20.64,85.29,238.52,tile_block_222_182.jpg,110.39
Unsanitary,44.351846,21.132731,2006,19,760000.0,760000.0,1900000.0,40000.0,24.74,618.52,11.5,164.63,tile_block_403_350.jpg,549.9
Unsanitary,44.2363033,20.2553087,1985,40,66000.0,66000.0,165000.0,1650.0,1.68,42.0,109.46,449.32,tile_block_427_213.jpg,162.05
Unsanitary,44.2344272,20.3964209,1987,38,41650.0,41650.0,104125.0,1096.05,1.08,27.12,112.5,238.2,tile_block_428_235.jpg,128.73
Unsanitary,45.12371,20.171451,1989,36,39600.0,39600.0,99000.0,1100.0,1.06,26.38,47.35,114.95,tile_block_235_202.jpg,125.52
Unsanitary,45.136345,19.203782,1982,43,438815.0,438815.0,1097037.5,10205.0,10.8,270.02,263.78,35.83,tile_block_230_53.jpg,417.85
Unsanitary,45.5197146,20.5961071,1950,75,8160.0,8160.0,20400.0,108.8,0.15,3.65,385.16,407.93,tile_block_149_267.jpg,56.98
Unsanitary,43.291414,20.6367963,1984,41,287000.0,287000.0,717500.0,7000.0,7.22,180.6,417.14,125.31,tile_block_633_271.jpg,337.93
Unsanitary,43.5361575,21.7035322,1989,36,342000.0,342000.0,855000.0,9500.0,9.11,227.86,195.71,416.63,tile_block_579_440.jpg,368.89
Unsanitary,44.1143,21.731,1992,33,2125.0,2125.0,5312.5,64.39,0.06,1.47,311.7,186.23,tile_block_454_443.jpg,29.08
Unsanitary,43.6786679,20.8590173,2015,10,131300.0,131300.0,328250.0,13130.0,4.64,116.0,85.01,180.14,tile_block_549_307.jpg,228.57
Unsanitary,43.65,21.82,1970,55,495000.0,495000.0,1237500.0,9000.0,10.72,267.9,265.12,487.05,tile_block_554_458.jpg,443.8
Unsanitary,43.19833,21.7198,1994,31,18000.0,18000.0,45000.0,580.65,0.51,12.72,297.76,35.15,tile_block_653_443.jpg,84.63
Unsanitary,44.62,20.2,1985,40,2800000.0,2800000.0,7000000.0,70000.0,71.28,1781.98,205.36,284.14,tile_block_344_205.jpg,1055.5
Unsanitary,44.38174,20.20693,2004,21,149400.0,149400.0,373500.0,7114.29,4.75,118.82,498.36,130.9,tile_block_396_205.jpg,243.81
Unsanitary,43.720387,21.3889681,1986,39,195000.0,195000.0,487500.0,5000.0,5.02,125.52,284.26,90.89,tile_block_540_390.jpg,278.55
Unsanitary,45.7958676,20.1013361,1985,40,340000.0,340000.0,850000.0,8500.0,8.66,216.38,488.0,133.96,tile_block_89_192.jpg,367.81
Unsanitary,45.73294,19.372397,1990,35,105875.0,105875.0,264687.5,3025.0,2.85,71.36,15.39,85.84,tile_block_101_82.jpg,205.25
Unsanitary,45.4124,19.2526,1976,49,318500.0,318500.0,796250.0,6500.0,7.34,183.57,158.96,172.41,tile_block_170_62.jpg,355.99
Unsanitary,45.3337,19.3256,1990,35,2928765.0,2928765.0,7321912.5,83679.0,78.96,1974.1,57.13,333.03,tile_block_187_73.jpg,1079.5
Unsanitary,44.034167,20.931949,1968,57,10887000.0,10887000.0,27217500.0,191000.0,230.93,5773.25,364.2,128.04,tile_block_472_318.jpg,2081.3
Unsanitary,46.079331,19.686445,1978,47,2350000.0,2350000.0,5875000.0,50000.0,55.36,1383.9,507.18,449.55,tile_block_26_130.jpg,966.97
Unsanitary,44.904343,21.382778,1994,31,136307.0,136307.0,340767.5,4397.0,3.85,96.29,195.92,170.53,tile_block_283_388.jpg,232.88
Unsanitary,43.8136797,20.0429123,1975,50,37400.0,37400.0,93500.0,748.0,0.85,21.33,11.47,109.9,tile_block_519_179.jpg,121.99
Unsanitary,44.8836174,20.6296634,1964,61,1925000.0,1925000.0,4812500.0,31557.38,39.23,980.85,121.78,429.4,tile_block_287_272.jpg,875.18
Unsanitary,43.966106,22.357016,1965,60,1055427.0,1055427.0,2638567.5,17590.45,21.72,543.11,500.85,138.63,tile_block_485_541.jpg,648.03
Unsanitary,44.0,21.0,1964,61,0.0,0.0,0.0,0.0,0.0,0.0,185.0,341.16,tile_block_479_329.jpg,0.0
Unsanitary,43.976582,21.276852,1970,55,2000.0,2000.0,5000.0,36.36,0.04,1.08,374.09,344.89,tile_block_484_372.jpg,28.21
Unsanitary,43.0,22.0,1980,45,22500.0,22500.0,56250.0,500.0,0.54,13.54,285.65,322.07,tile_block_695_488.jpg,94.62
Unsanitary,44.6998136,21.5859578,1995,30,180000.0,180000.0,450000.0,6000.0,5.15,128.67,15.96,266.65,tile_block_327_420.jpg,267.62
Unsanitary,45.0888835,20.0496178,1981,44,860864.84,860864.84,2152162.1,19565.11,20.96,523.88,148.25,294.39,tile_block_242_183.jpg,585.26
Unsanitary,45.246702,19.499267,1984,41,2045449.0,2045449.0,5113622.5,49889.0,51.49,1287.15,173.06,26.1,tile_block_207_99.jpg,902.14
Unsanitary,43.580309,22.262006,1950,75,624000.0,624000.0,1560000.0,8320.0,11.15,278.86,188.12,99.96,tile_block_569_528.jpg,498.28
Unsanitary,42.2912,22.2919,1974,51,72267.0,72267.0,180667.5,1417.0,1.63,40.77,192.76,369.32,tile_block_848_537.jpg,169.57
Unsanitary,45.2017398,19.7038667,1970,55,247500.0,247500.0,618750.0,4500.0,5.36,133.95,277.04,179.37,tile_block_217_130.jpg,313.81
Unsanitary,44.4752325,20.0887888,2004,21,146285.0,146285.0,365712.5,6965.95,4.65,116.34,419.04,400.18,tile_block_375_187.jpg,241.26
Unsanitary,45.375949,19.2052207,1990,35,630000.0,630000.0,1575000.0,18000.0,16.99,424.64,457.32,44.27,tile_block_178_54.jpg,500.67
Unsanitary,45.592039,20.046126,1965,60,1200000.0,1200000.0,3000000.0,20000.0,24.7,617.51,23.46,201.69,tile_block_133_184.jpg,690.99
Unsanitary,44.54,19.2,1965,60,1800000.0,1800000.0,4500000.0,30000.0,37.05,926.26,34.51,225.93,tile_block_359_50.jpg,846.28
Unsanitary,44.3953882,19.5607467,1970,55,230.67,230.67,576.67,4.19,0.0,0.12,250.93,473.45,tile_block_391_105.jpg,9.58
Unsanitary,43.5995715,20.9820633,1991,34,238000.0,238000.0,595000.0,7000.0,6.49,162.3,273.3,270.15,tile_block_566_326.jpg,307.73
Unsanitary,43.2435,19.382,1972,53,556500.0,556500.0,1391250.0,10500.0,12.3,307.48,409.36,143.49,tile_block_641_72.jpg,470.56
Unsanitary,45.615375,19.736438,2006,19,380000.0,380000.0,950000.0,20000.0,12.37,309.26,484.92,347.14,tile_block_127_136.jpg,388.84
Unsanitary,44.0,21.0,1980,45,410000.0,410000.0,1025000.0,9111.11,9.87,246.77,185.0,341.16,tile_block_479_329.jpg,403.9
Unsanitary,43.6793,20.8603,2016,9,118257.48,118257.48,295643.7,13139.72,4.19,104.79,188.52,110.12,tile_block_549_307.jpg,216.92
Unsanitary,44.4022255,19.3312337,1980,45,43824.0,43824.0,109560.0,973.87,1.06,26.38,419.9,391.06,tile_block_389_69.jpg,132.05
Unsanitary,44.7457,21.5464,1992,33,312000.0,312000.0,780000.0,9454.55,8.61,215.27,431.75,311.28,tile_block_317_413.jpg,352.34
Unsanitary,44.0,21.0,1970,55,550000.0,550000.0,1375000.0,10000.0,11.91,297.67,185.0,341.16,tile_block_479_329.jpg,467.8
Unsanitary,43.807785,21.872181,1994,31,34844.0,34844.0,87110.0,1124.0,0.98,24.61,192.81,328.07,tile_block_520_466.jpg,117.75
Unsanitary,45.2926441,21.2926441,1966,59,2177100.0,2177100.0,5442750.0,36900.0,45.26,1131.51,92.12,72.06,tile_block_199_374.jpg,930.72
Unsanitary,45.3631842,19.6180128,1985,40,48000.0,48000.0,120000.0,1200.0,1.22,30.55,497.69,52.25,tile_block_182_117.jpg,138.2
Unsanitary,45.6895345,19.6988385,1990,35,10080.0,10080.0,25200.0,288.0,0.27,6.79,247.24,253.16,tile_block_111_131.jpg,63.33
Unsanitary,43.45,21.02,1970,55,251240.0,251240.0,628100.0,4568.0,5.44,135.97,267.22,497.3,tile_block_598_332.jpg,316.17
Unsanitary,44.3825454,20.9979128,1990,35,0.0,0.0,0.0,0.0,0.0,0.0,18.74,347.25,tile_block_396_329.jpg,0.0
Unsanitary,44.4197145,20.3699057,2011,14,392000.0,392000.0,980000.0,28000.0,13.45,336.33,201.21,121.63,tile_block_388_231.jpg,394.93
Unsanitary,44.651648,20.951778,1971,54,810000.0,810000.0,2025000.0,15000.0,17.72,442.92,457.41,150.78,tile_block_338_321.jpg,567.7
Unsanitary,44.818424,20.081981,2010,15,90000.0,90000.0,225000.0,6000.0,3.06,76.47,306.88,160.19,tile_block_301_187.jpg,189.23
Unsanitary,44.239864,22.556559,1959,66,627000.0,627000.0,1567500.0,9500.0,12.18,304.4,61.3,169.4,tile_block_425_572.jpg,499.48
Unsanitary,43.9368,20.7338,1981,44,220000.0,220000.0,550000.0,5000.0,5.36,133.88,324.01,158.17,tile_block_493_287.jpg,295.86
Unsanitary,45.0,19.0,1974,51,765000.0,765000.0,1912500.0,15000.0,17.27,431.63,250.36,469.83,tile_block_258_21.jpg,551.71
Unsanitary,45.0,19.0,1974,51,357000.0,357000.0,892500.0,7000.0,8.06,201.43,250.36,469.83,tile_block_258_21.jpg,376.89
Unsanitary,45.6043274,20.1837872,1951,74,628260.0,628260.0,1570650.0,8490.0,11.33,283.28,22.82,490.96,tile_block_130_205.jpg,499.98
Unsanitary,42.714218,22.140422,1981,44,2673.1,2673.1,6682.75,60.75,0.07,1.63,385.05,167.54,tile_block_757_511.jpg,32.61
Unsanitary,43.7195108,21.3889789,1980,45,225000.0,225000.0,562500.0,5000.0,5.42,135.42,285.59,188.2,tile_block_540_390.jpg,299.21
Unsanitary,44.2700821,20.6796526,1970,55,440000.0,440000.0,1100000.0,8000.0,9.53,238.13,218.22,501.13,tile_block_420_279.jpg,418.41
Unsanitary,45.3540472,20.3644608,1986,39,1560000.0,1560000.0,3900000.0,40000.0,40.17,1004.16,68.24,263.79,tile_block_185_232.jpg,787.85
Unsanitary,45.317541,19.834156,1963,62,14781721.94,14781721.94,36954304.85,238414.87,298.33,7458.25,455.67,270.78,tile_block_192_150.jpg,2425.17
Unsanitary,45.222989,20.7940327,2011,14,140000.0,140000.0,350000.0,10000.0,4.8,120.12,398.72,151.23,tile_block_214_297.jpg,236.02
Unsanitary,43.0,19.0,1987,38,285000.0,285000.0,712500.0,7500.0,7.42,185.56,493.93,402.36,tile_block_692_10.jpg,336.75
Unsanitary,45.2363348,21.1289255,1980,45,103500.0,103500.0,258750.0,2300.0,2.49,62.3,64.44,217.17,tile_block_211_349.jpg,202.93
Unsanitary,44.7862355,20.5955171,1977,48,37800000.0,37800000.0,94500000.0,787500.0,880.83,22020.86,443.24,482.11,tile_block_308_266.jpg,3878.16
Unsanitary,43.976582,21.276852,1970,55,2000.0,2000.0,5000.0,36.36,0.04,1.08,374.09,344.89,tile_block_484_372.jpg,28.21
Unsanitary,44.4770813,20.0894164,1965,60,509340.0,509340.0,1273350.0,8489.0,10.48,262.1,471.24,195.37,tile_block_375_187.jpg,450.18
Unsanitary,45.317541,19.834156,1963,62,11160000.0,11160000.0,27900000.0,180000.0,225.23,5630.87,455.67,270.78,tile_block_192_150.jpg,2107.23
Unsanitary,43.807785,21.872181,1994,31,42657.55,42657.55,106643.88,1376.05,1.21,30.13,192.81,328.07,tile_block_520_466.jpg,130.28
Unsanitary,44.0,21.0,1970,55,440000.0,440000.0,1100000.0,8000.0,9.53,238.13,185.0,341.16,tile_block_479_329.jpg,418.41
Unsanitary,44.05,22.06,1990,35,561295.0,561295.0,1403237.5,16037.0,15.13,378.33,106.32,385.59,tile_block_467_495.jpg,472.58
Unsanitary,45.362196,19.311885,1987,38,76000.0,76000.0,190000.0,2000.0,1.98,49.48,72.85,216.87,tile_block_181_71.jpg,173.89
Unsanitary,45.362195,19.311885,1990,35,17500.0,17500.0,43750.0,500.0,0.47,11.8,72.85,216.98,tile_block_181_71.jpg,83.44
Unsanitary,45.246702,19.499267,1984,41,2045449.0,2045449.0,5113622.5,49889.0,51.49,1287.15,173.06,26.1,tile_block_207_99.jpg,902.14
Unsanitary,45.362215,19.211292,1990,35,0.0,0.0,0.0,0.0,0.0,0.0,386.78,44.62,tile_block_181_55.jpg,0.0
Unsanitary,45.3337,19.3256,1990,35,2928765.0,2928765.0,7321912.5,83679.0,78.96,1974.1,57.13,333.03,tile_block_187_73.jpg,1079.5
Unsanitary,45.4124,19.2526,1976,49,318500.0,318500.0,796250.0,6500.0,7.34,183.57,158.96,172.41,tile_block_170_62.jpg,355.99
Unsanitary,45.73294,19.372397,1990,35,96250.0,96250.0,240625.0,2750.0,2.6,64.88,15.39,85.84,tile_block_101_82.jpg,195.7
Unsanitary,43.580309,22.262006,1950,75,615000.0,615000.0,1537500.0,8200.0,10.99,274.83,188.12,99.96,tile_block_569_528.jpg,494.67
Unsanitary,44.38174,20.20693,2004,21,149400.0,149400.0,373500.0,7114.29,4.75,118.82,498.36,130.9,tile_block_396_205.jpg,243.81
Unsanitary,44.7457,21.5464,1992,33,664300.0,664300.0,1660750.0,20130.3,18.33,458.35,431.75,311.28,tile_block_317_413.jpg,514.12
Unsanitary,43.7195108,21.3889789,1980,45,225000.0,225000.0,562500.0,5000.0,5.42,135.42,285.59,188.2,tile_block_540_390.jpg,299.21
Unsanitary,43.966106,22.357016,1965,60,1033933.2,1033933.2,2584833.0,17232.22,21.28,532.05,500.85,138.63,tile_block_485_541.jpg,641.4
Unsanitary,44.0,21.0,1964,61,0.0,0.0,0.0,0.0,0.0,0.0,185.0,341.16,tile_block_479_329.jpg,0.0
Unsanitary,43.5995715,20.9820633,1991,34,238000.0,238000.0,595000.0,7000.0,6.49,162.3,273.3,270.15,tile_block_566_326.jpg,307.73
Unsanitary,44.651648,20.951778,1971,54,810000.0,810000.0,2025000.0,15000.0,17.72,442.92,457.41,150.78,tile_block_338_321.jpg,567.7
Unsanitary,44.034167,20.931949,1968,57,2850000.0,2850000.0,7125000.0,50000.0,60.45,1511.32,364.2,128.04,tile_block_472_318.jpg,1064.88
Unsanitary,45.181193,20.111967,2000,25,62500.0,62500.0,156250.0,2500.0,1.9,47.42,47.38,335.49,tile_block_222_193.jpg,157.7
Unsanitary,45.12371,20.171451,1989,36,180000.0,180000.0,450000.0,5000.0,4.8,119.93,47.35,114.95,tile_block_235_202.jpg,267.62
Unsanitary,45.165838,20.55476,1992,33,66000.0,66000.0,165000.0,2000.0,1.82,45.54,10.66,280.42,tile_block_226_261.jpg,162.05
Unsanitary,45.6895345,19.6988385,1990,35,10500.0,10500.0,26250.0,300.0,0.28,7.08,247.24,253.16,tile_block_111_131.jpg,64.64
Unsanitary,44.477232,19.822436,1980,45,472500.0,472500.0,1181250.0,10500.0,11.38,284.39,230.76,419.52,tile_block_374_146.jpg,433.59
Unsanitary,44.6998136,21.5859578,1995,30,180000.0,180000.0,450000.0,6000.0,5.15,128.67,15.96,266.65,tile_block_327_420.jpg,267.62
Unsanitary,45.9406629,20.1653909,1996,29,58000.0,58000.0,145000.0,2000.0,1.68,41.96,2.31,484.61,tile_block_57_203.jpg,151.91
Unsanitary,44.7743084,19.4726886,1990,35,140160.0,140160.0,350400.0,4004.57,3.78,94.47,169.73,240.01,tile_block_309_93.jpg,236.15
Unsanitary,44.833814,19.4535269,1990,35,160800.0,160800.0,402000.0,4594.29,4.34,108.39,315.33,257.25,tile_block_296_90.jpg,252.94
Unsanitary,43.035496,20.425255,1999,26,894400.0,894400.0,2236000.0,34400.0,26.82,670.51,469.4,289.16,tile_block_688_237.jpg,596.55
Unsanitary,45.3631842,19.6180128,1985,40,96000.0,96000.0,240000.0,2400.0,2.44,61.1,497.69,52.25,tile_block_182_117.jpg,195.44
Unsanitary,45.0,19.0,1974,51,765000.0,765000.0,1912500.0,15000.0,17.27,431.63,250.36,469.83,tile_block_258_21.jpg,551.71
Unsanitary,46.079331,19.686445,1978,47,2350000.0,2350000.0,5875000.0,50000.0,55.36,1383.9,507.18,449.55,tile_block_26_130.jpg,966.97
Unsanitary,44.45318,19.422962,1994,31,0.0,0.0,0.0,0.0,0.0,0.0,153.41,507.99,tile_block_378_84.jpg,0.0
Unsanitary,46.075846,20.1027,1984,41,0.0,0.0,0.0,0.0,0.0,0.0,432.08,260.1,tile_block_28_193.jpg,0.0
Unsanitary,43.2356538,21.5980195,1992,33,0.0,0.0,0.0,0.0,0.0,0.0,101.95,64.12,tile_block_645_424.jpg,0.0
Unsanitary,44.7862355,20.5955171,1977,48,23865.2,23865.2,59663.0,497.19,0.56,13.9,443.24,482.11,tile_block_308_266.jpg,97.45
Unsanitary,44.8023496,21.2041897,1950,75,62250.0,62250.0,155625.0,830.0,1.11,27.82,461.51,287.4,tile_block_305_360.jpg,157.38
Unsanitary,44.7849088,21.071952,1950,75,67500.0,67500.0,168750.0,900.0,1.21,30.16,245.1,194.54,tile_block_309_340.jpg,163.88
Unsanitary,44.8665327,20.977646,2010,15,15000.0,15000.0,37500.0,1000.0,0.51,12.75,467.08,345.71,tile_block_291_325.jpg,77.25
Unsanitary,44.8511724,21.0400591,1950,75,67500.0,67500.0,168750.0,900.0,1.21,30.16,278.43,3.46,tile_block_295_335.jpg,163.88
Unsanitary,44.404548,21.946732,2004,21,37800.0,37800.0,94500.0,1800.0,1.2,30.06,306.83,27.49,tile_block_391_476.jpg,122.64
Unsanitary,44.8301833,20.8673946,1950,75,127500.0,127500.0,318750.0,1700.0,2.28,56.98,454.84,279.25,tile_block_299_308.jpg,225.23
Unsanitary,43.7845,20.2703,1982,43,0.0,0.0,0.0,0.0,0.0,0.0,350.55,465.1,tile_block_525_214.jpg,0.0
Unsanitary,44.7701096,20.9094028,1950,75,105000.0,105000.0,262500.0,1400.0,1.88,46.92,184.06,301.0,tile_block_312_315.jpg,204.4
Unsanitary,44.7147421,20.8746521,2003,22,18700.0,18700.0,46750.0,850.0,0.59,14.7,496.77,303.7,tile_block_324_309.jpg,86.26
Unsanitary,44.904343,21.382778,1994,31,201500.0,201500.0,503750.0,6500.0,5.69,142.35,195.92,170.53,tile_block_283_388.jpg,283.15
Unsanitary,42.4572,21.79063,2015,10,80000.0,80000.0,200000.0,8000.0,2.83,70.68,168.48,362.57,tile_block_813_456.jpg,178.41
Unsanitary,42.456956,21.785286,1993,32,0.0,0.0,0.0,0.0,0.0,0.0,241.33,393.75,tile_block_813_455.jpg,0.0
Unsanitary,43.2435,19.382,1972,53,556500.0,556500.0,1391250.0,10500.0,12.3,307.48,409.36,143.49,tile_block_641_72.jpg,470.56
Unsanitary,45.7958676,20.1013361,1985,40,320000.0,320000.0,800000.0,8000.0,8.15,203.65,488.0,133.96,tile_block_89_192.jpg,356.82
Unsanitary,44.7467258,20.9630099,1980,45,495000.0,495000.0,1237500.0,11000.0,11.92,297.93,328.8,341.86,tile_block_317_323.jpg,443.8
Unsanitary,42.676906,22.056099,1970,55,0.0,0.0,0.0,0.0,0.0,0.0,187.95,304.61,tile_block_765_498.jpg,0.0
Unsanitary,44.5931,21.2322,2006,19,42.18,42.18,105.45,2.22,0.0,0.03,182.98,485.2,tile_block_350_365.jpg,4.1
Unsanitary,44.818424,20.081981,2010,15,105000.0,105000.0,262500.0,7000.0,3.57,89.22,306.88,160.19,tile_block_301_187.jpg,204.4
Unsanitary,45.6043274,20.1837872,1951,74,666000.0,666000.0,1665000.0,9000.0,12.01,300.3,22.82,490.96,tile_block_130_205.jpg,514.77
Unsanitary,45.73294,19.372397,1990,35,210000.0,210000.0,525000.0,6000.0,5.66,141.55,15.39,85.84,tile_block_101_82.jpg,289.06
Unsanitary,44.4752325,20.0887888,2004,21,230180.0,230180.0,575450.0,10960.95,7.32,183.07,419.04,400.18,tile_block_375_187.jpg,302.63
Unsanitary,43.4939197,19.6327993,1983,42,672000.0,672000.0,1680000.0,16000.0,16.73,418.15,234.92,344.04,tile_block_587_113.jpg,517.09
Unsanitary,43.65,21.82,1970,55,440000.0,440000.0,1100000.0,8000.0,9.53,238.13,265.12,487.05,tile_block_554_458.jpg,418.41
Unsanitary,44.7457,21.5464,1992,33,199056.0,199056.0,497640.0,6032.0,5.49,137.34,431.75,311.28,tile_block_317_413.jpg,281.43
Unsanitary,44.4770813,20.0894164,1965,60,812400.0,812400.0,2031000.0,13540.0,16.72,418.05,471.24,195.37,tile_block_375_187.jpg,568.55
Unsanitary,44.54,19.2,1965,60,1920000.0,1920000.0,4800000.0,32000.0,39.52,988.01,34.51,225.93,tile_block_359_50.jpg,874.04
Unsanitary,44.4197145,20.3699057,2011,14,303058.0,303058.0,757645.0,21647.0,10.4,260.02,201.21,121.63,tile_block_388_231.jpg,347.25
Unsanitary,44.56,22.56,1997,28,238000.0,238000.0,595000.0,8500.0,6.97,174.22,170.5,444.59,tile_block_355_571.jpg,307.73
Unsanitary,43.6652,21.5625875,1986,39,42900.0,42900.0,107250.0,1100.0,1.1,27.61,486.85,507.81,tile_block_551_417.jpg,130.65
Unsanitary,45.016111,19.846553,1984,41,738000.0,738000.0,1845000.0,18000.0,18.58,464.4,437.21,490.77,tile_block_257_151.jpg,541.89
Unsanitary,44.034167,20.931949,1968,57,13227078.0,13227078.0,33067695.0,232054.0,280.57,7014.16,364.2,128.04,tile_block_472_318.jpg,2294.1
Unsanitary,46.089054,20.017072,1981,44,0.0,0.0,0.0,0.0,0.0,0.0,484.94,250.33,tile_block_25_180.jpg,0.0
Unsanitary,42.3821709,22.0594989,1992,33,4488.0,4488.0,11220.0,136.0,0.12,3.1,363.66,260.75,tile_block_829_499.jpg,42.26
Unsanitary,45.246702,19.499267,1984,41,1906500.0,1906500.0,4766250.0,46500.0,47.99,1199.71,173.06,26.1,tile_block_207_99.jpg,870.96
Unsanitary,45.0888835,20.0496178,1981,44,682000.0,682000.0,1705000.0,15500.0,16.6,415.04,148.25,294.39,tile_block_242_183.jpg,520.92
Unsanitary,45.127541,20.500531,2009,16,52800.0,52800.0,132000.0,3300.0,1.78,44.41,330.64,413.92,tile_block_234_252.jpg,144.94
Unsanitary,45.2017398,19.7038667,1970,55,275000.0,275000.0,687500.0,5000.0,5.95,148.83,277.04,179.37,tile_block_217_130.jpg,330.79
Unsanitary,45.895785,20.103254,2002,23,61110.0,61110.0,152775.0,2656.96,1.9,47.47,249.72,298.46,tile_block_67_193.jpg,155.93
Unsanitary,45.4124,19.2526,1976,49,318500.0,318500.0,796250.0,6500.0,7.34,183.57,158.96,172.41,tile_block_170_62.jpg,355.99
Unsanitary,45.3337,19.3256,1990,35,297500.0,297500.0,743750.0,8500.0,8.02,200.53,57.13,333.03,tile_block_187_73.jpg,344.05
Unsanitary,44.0,21.0,1980,45,328000.0,328000.0,820000.0,7288.89,7.9,197.42,185.0,341.16,tile_block_479_329.jpg,361.26
Unsanitary,43.720387,21.3889681,1986,39,234000.0,234000.0,585000.0,6000.0,6.02,150.62,284.26,90.89,tile_block_540_390.jpg,305.13
Unsanitary,44.632601,19.789862,1994,31,68200.0,68200.0,170500.0,2200.0,1.93,48.18,455.95,19.46,tile_block_341_141.jpg,164.73
Unsanitary,45.136345,19.203782,1982,43,567944.0,567944.0,1419860.0,13208.0,13.98,349.48,263.78,35.83,tile_block_230_53.jpg,475.37
Unsanitary,43.5672622,21.6806705,1989,36,396154.8,396154.8,990387.0,11004.3,10.56,263.94,368.29,49.53,tile_block_573_436.jpg,397.02
Unsanitary,44.1143,21.731,1992,33,2125.0,2125.0,5312.5,64.39,0.06,1.47,311.7,186.23,tile_block_454_443.jpg,29.08
Unsanitary,44.38174,20.20693,2004,21,148725.0,148725.0,371812.5,7082.14,4.73,118.28,498.36,130.9,tile_block_396_205.jpg,243.26
Unsanitary,44.8861517,20.6257616,1964,61,4504775.0,4504775.0,11261937.5,73848.77,91.81,2295.32,326.94,146.46,tile_block_287_271.jpg,1338.8
Unsanitary,44.729943,21.193231,1985,40,448228.0,448228.0,1120570.0,11205.7,11.41,285.26,125.93,140.64,tile_block_321_359.jpg,422.31
Unsanitary,43.678714,20.86053,2015,10,200000.0,200000.0,500000.0,20000.0,7.07,176.69,206.95,175.23,tile_block_549_307.jpg,282.09
